"subBasin","ET_resilienceExtABOVE","ecoregionLevelIII","ecoregionIII_ID","MaximumTemperature","MinimumTemperature","Precipitation","Runoff","SnowWaterEquivalent","SoilWaterStorage","EvaporativeDeficit","deciduousCover","evergreenCover","mixedCover","ET_resilienceExtBELOW","numbAboveAnomal","AboveIntensity","numbBelowAnomal","BelowIntensity"
3010201,0.00862068965517241,"Southeastern Plains",15,0.671976396418718,0.603009527012439,0.498859829627848,-0.0455201857339961,-0.419178520880301,0.178627014889858,-0.514020227716116,-0.595584946127403,0.274915904474681,0.758697684819604,0.041666667,-0.45660593226592,-0.202757182654689,-0.547033737597099,1.97903152318801
3010202,0.00862068965517241,"Southeastern Plains",15,0.687649205742486,0.763235971569271,0.56240115206278,-0.0357184651593636,-0.41192037708614,0.0216129974151082,-0.539065972047874,-0.877332778453485,0.653503883866903,0.439459682950159,0.041666667,-0.45660593226592,-0.24620332557111,-0.547033737597099,1.79144075969131
3010203,0.00657894736842105,"Middle Atlantic Coastal Plain",49,0.780548386451968,0.91305622330395,0.662794282334025,-0.0451379740538759,-0.421671290497994,0.131975153355351,-0.610868198408911,-0.889940340585019,0.78538846586506,0.111542733680409,0.035714286,-0.45660593226592,-0.0986361535403051,-0.456075091324119,1.16625308961685
3010204,0.00833333333333333,"Piedmont",16,0.699825085036153,0.653762329684263,0.508213760891255,-0.0544436966434359,-0.416614551188548,0.104986821714925,-0.49286430229982,-0.526895352378665,0.139881176550047,0.953134627037906,0.041666667,-0.45660593226592,-0.0339041028339664,-0.547033737597099,1.85402228792184
3010205,0.00657894736842105,"Middle Atlantic Coastal Plain",49,0.74130684113152,1.11911780164006,0.729503299464316,-0.0725280859164897,-0.422856247631113,1.08501356003305,-0.712491315908534,-0.935616138936012,1.00479960808788,-0.371423153917235,0.041666667,-0.45660593226592,-0.216039709068655,-0.547033737597099,1.65716941625152
3020101,0.00657894736842105,"Piedmont",16,0.779814381988059,0.760578856975302,0.51858787888134,-0.116799587333574,-0.419989756070405,0.221932815915426,-0.485091310257025,-0.17933248031276,-0.306926036277467,1.29178106814175,0.020833333,-0.45660593226592,0.24114252992664,-0.547033737597099,1.47581865594559
3020102,0.00609756097560976,"Southeastern Plains",15,0.779642826465981,0.756689898134183,0.524191516962422,-0.100919955862209,-0.417485455432854,0.0377750492074554,-0.478296525885186,-0.482321446037808,0.226614640192686,0.603555005889545,0.020833333,-0.45660593226592,0.272990686684068,-0.547033737597099,1.33519493446741
3020103,0.0125,"Middle Atlantic Coastal Plain",49,0.928944847776846,1.00032787675857,0.664785878151158,-0.113219599028215,-0.42512828102243,0.0984490114174965,-0.551002965384363,-0.85789445005128,0.931112502034255,-0.367258948125498,0.035714286,-0.45660593226592,-0.0389903539840652,-0.456075091324119,1.0095003894943
3020104,0.00543478260869565,"Middle Atlantic Coastal Plain",49,0.903112936630751,1.19592072536037,0.825153272836691,-0.0799427816666602,-0.426425802238415,1.16336787041488,-0.765914192238923,-0.917838584729622,0.949656046655344,-0.265996849098197,0.041666667,-0.637275054628573,-0.0299281730469493,-0.547033737597099,1.567267441049
3020105,0.00543478260869565,"Middle Atlantic Coastal Plain",49,0.87188755022748,1.35051229663734,0.936034806449969,0.0157238510231972,-0.426589951869076,1.56215886383808,-0.779363255698271,-0.952685633046795,1.05094940972032,-0.454103119442517,0.041666667,-0.637275054628573,-0.194449448199237,-0.547033737597099,1.50708813711293
3020106,0.00520833333333333,"Middle Atlantic Coastal Plain",49,0.945108781024182,1.38307224597988,1.1146151777307,0.170478605964686,-0.426595196970594,1.21224580023608,-0.823672565033666,-0.969286539408535,1.02878724971905,-0.351576212610571,0.017857143,-0.637275054628573,-0.274263441332928,-0.547033737597099,1.5298571787022
3020201,0.00862068965517241,"Piedmont",16,0.828452301375451,0.854307145953174,0.572106853061714,-0.110289962742998,-0.425256046158063,0.166655728755237,-0.48908769705507,0.198169036227215,-0.477794416728613,0.8016640324981,0.017857143,-0.45660593226592,0.149802453979712,-0.547033737597099,1.39689503026818
3020202,0.00543478260869565,"Southeastern Plains",15,1.01046051913133,1.07523358374112,0.809608951848476,-0.0583216626047442,-0.426117332844767,0.368861503478905,-0.678899521579692,-0.907710272674965,0.87300958844856,-0.0825201795879204,0.03125,-0.637275054628573,0.0991207764443526,-0.456075091324119,0.96995192776754
3020203,0.00862068965517241,"Southeastern Plains",15,0.936817564509338,0.967383749492535,0.651045546686972,-0.110385619994077,-0.423672056262619,0.0326066943110777,-0.52336537954364,-0.715296147144028,0.49365429135664,0.465125026014058,0.041666667,-0.45660593226592,0.0435908294374271,-0.547033737597099,1.20547027004621
3020204,0.00543478260869565,"Middle Atlantic Coastal Plain",49,0.987808124256781,1.22013055693361,0.999281788049251,0.0722905605139001,-0.426481173693308,0.942873166799651,-0.809013825385343,-0.974716524941616,0.952301310162842,-0.129122920187085,0.041666667,-0.637275054628573,-0.117228233447569,-0.547033737597099,1.46423415951923
3030001,0.00961538461538462,"Middle Atlantic Coastal Plain",49,1.04592812021809,1.26681978954031,1.04992037816001,0.100857948013683,-0.426609311061952,0.460950419557182,-0.793791079322496,-0.980521944288411,0.99635991413023,-0.234632747478771,0.041666667,-0.637275054628573,-0.0830146126185919,-0.547033737597099,1.2197881873553
3030002,0.0125,"Piedmont",16,0.707975441769233,0.726467962145136,0.499093561885576,-0.105480294610664,-0.423293158947687,0.319548391473948,-0.484460660915407,0.85992969968593,-0.77915107441418,-0.0525344432724518,0.017857143,-0.45660593226592,-0.0795177521561824,-0.547033737597099,1.27745308653369
3030003,0.00862068965517241,"Piedmont",16,0.805392916630976,0.789493269875486,0.57421704610697,-0.0808864744072823,-0.426643432421291,0.262039451524689,-0.496281730981808,0.510735993111225,-0.714462024299871,0.655586744261222,0.015625,-0.45660593226592,-0.054226029684029,-0.547033737597099,0.951432554167708
3030004,0.0078125,"Southeastern Plains",15,0.944987194206611,0.934944791352029,0.594984112552969,-0.112646835212681,-0.4254041620825,-0.475922962823519,-0.386012810575388,-0.718702487179653,0.510718948200034,0.427192366000105,0.017857143,-0.45660593226592,0.00376270444449139,-0.547033737597099,0.786403656810864
3030005,0.00390625,"Middle Atlantic Coastal Plain",49,1.06524245037145,1.18707874654832,0.89801265384158,-0.0267912869794919,-0.426659842462268,0.352862507949236,-0.686278220651812,-0.980335555396169,1.13251694518481,-0.60661892567516,0.035714286,-0.637275054628573,-0.202854250331752,-0.456075091324119,0.848346841874318
3030006,0.00520833333333333,"Southeastern Plains",15,1.02510424088861,1.04786320910129,0.717420479651894,-0.147878047228197,-0.425992898322962,0.184912987756872,-0.61081595733294,-0.980059033367067,1.04333246115238,-0.363973345276222,0.035714286,-0.637275054628573,-0.0693017258237816,-0.456075091324119,0.731270197029366
3030007,0.00446428571428571,"Middle Atlantic Coastal Plain",49,1.08271246954589,1.11291614803338,0.959664856032199,0.0262462181958474,-0.426428223291139,0.610242365043039,-0.79153298379483,-0.984146176494981,1.0835637560895,-0.463393086602739,0.041666667,-0.637275054628573,-0.0318776773451608,-0.547033737597099,1.13628556535657
3040101,0.0625,"Piedmont",16,0.507807212125516,0.457288940154805,0.641081147931848,0.171200563178879,-0.400345604980789,0.475253276005975,-0.650223070051151,0.968419795460577,-1.11150997867861,0.579486734559632,0.014705882,-0.637275054628573,-0.130967611131186,-0.456075091324119,1.20159775343598
3040102,0.0127551020408163,"Piedmont",16,0.686965122454186,0.64134429812959,0.588685226500622,0.0213213931349939,-0.409622301740149,0.39787275272503,-0.536867675395804,1.26697892540671,-1.08586031150474,-0.246854874630317,0.025,2.79543827026185,-1.38367520441828,-0.456075091324119,0.918592873407567
3040103,0.0138888888888889,"Piedmont",16,0.805591452718606,0.803767889746361,0.49782166528741,-0.139811811584123,-0.426509303434236,0.303657211772698,-0.410868042314132,1.11349134568413,-0.946538884858608,-0.238165417895788,0.041666667,-0.637275054628573,-0.0915864015590219,-0.547033737597099,1.13472473354335
3040104,0.0138888888888889,"Piedmont",16,0.953632746504707,0.956870071352595,0.591805150898716,-0.146215010322901,-0.426716515194547,0.20089633386256,-0.418621649486463,-0.195531533488743,-0.030899318356001,0.579660714289481,0.041666667,-0.637275054628573,-0.185291723495741,-0.547033737597099,0.741834676460217
3040105,0.0138888888888889,"Piedmont",16,0.896119456801653,0.916425502303836,0.573631146257166,-0.123332040648502,-0.426345392729998,0.294054926372722,-0.401271288984349,0.714223862876082,-0.850058993234758,0.510066621733426,0.02238806,-0.637275054628573,-0.188090903777147,0.453511371405679,-0.376506136043474
3040201,0.00390625,"Southeastern Plains",15,1.12559410982929,1.1114427328092,0.615831490999229,-0.213821900388899,-0.426426496458107,-0.374185630199424,-0.342464311805106,-0.805594918322242,0.81268604981398,-0.176617089209346,0.015625,-0.637275054628573,-0.279045795939812,-0.547033737597099,1.10155825686798
3040202,0.00881057268722467,"Southeastern Plains",15,1.13794842841234,1.11190037419797,0.580086878789072,-0.239250403071485,-0.426312657759174,-0.386062995818348,-0.286386588510597,-0.635944857293669,0.497822315144561,0.252727711137967,0.011363636,2.07276178081123,-1.44568180024953,-0.547033737597099,0.979993699462415
3040203,0.00757575757575758,"Southeastern Plains",15,1.06672043244433,1.04008010902058,0.623338994353951,-0.214217411890982,-0.426687687132185,-0.0158534693686487,-0.467045233019101,-0.91723137551464,1.03153824167725,-0.490956423112082,0.03125,-0.45660593226592,-0.264741511498023,-0.547033737597099,0.781013022494606
3040204,0.00390625,"Southeastern Plains",15,1.16049866786311,1.12424959457791,0.664203402407194,-0.231172545085039,-0.426631900375998,-0.0682118019001553,-0.461040287613103,-0.938593693738615,1.10079210378808,-0.625802209999877,0.015625,-0.637275054628573,-0.224384698599851,-0.547033737597099,1.59781717007202
3040205,0.00390625,"Middle Atlantic Coastal Plain",49,1.2560686631534,1.2108556302681,0.652359986424581,-0.275585610778135,-0.426668485856344,-0.249119322388,-0.368179710491933,-0.90341198314642,1.04921249608408,-0.57419121760844,0.025,-0.637275054628573,-0.252074679240292,-0.456075091324119,1.15516077125428
3040206,0.00390625,"Middle Atlantic Coastal Plain",49,1.12851975846583,1.18467822001882,0.842235164424606,-0.113724540843521,-0.426592051960554,0.387043355499186,-0.658002348364499,-0.98021243396136,1.13578471838827,-0.615847183254127,0.019230769,-0.637275054628573,-0.274836786399233,-0.456075091324119,1.01535973215349
3040207,0.00390625,"Southern Coastal Plain",57,1.12012438239242,1.40441027715769,0.958000536377688,-0.0145903109812021,-0.426720769725573,-0.0585610819759132,-0.60401928813734,-0.941545238103593,1.10958239689469,-0.642309845867722,0.019230769,-0.637275054628573,-0.228714363933275,-0.456075091324119,1.01467854673874
3050101,0.0625,"Piedmont",16,0.59278473719059,0.615816910977013,0.705280062697031,0.187392099478248,-0.414595064051798,0.44029571674528,-0.587704721562577,0.524670724864556,-1.00704780917964,1.41862598951717,0.017857143,-0.637275054628573,-0.0700173704220571,-0.547033737597099,1.37714678865396
3050102,0.0625,"Piedmont",16,0.693676146022006,0.739225674205028,0.670904197643457,0.0947861933306806,-0.413010275342262,0.378369965292683,-0.514067528068932,0.799336598577358,-1.04444634307061,0.82484578485558,0.017857143,-0.637275054628573,-0.290837085922616,-0.547033737597099,0.823194238718786
3050103,0.0115384615384615,"Piedmont",16,0.945027467017914,0.991984333910082,0.53690082328334,-0.177878250514941,-0.426759820352361,0.123518158776901,-0.306187518618987,-0.136940342208377,-0.206936785823566,0.911559286815234,0.015037594,1.35008529136062,-1.25495540129728,0.817345956497598,-0.457638218586662
3050104,0.00898203592814371,"Southeastern Plains",15,1.12874337396347,1.09241964342164,0.514234141010262,-0.269758229413276,-0.426404647508342,-0.414636015333887,-0.196843076510526,-0.77136081586727,0.690670770467363,0.0695831864468222,0.011363636,1.35008529136062,-1.3222437250852,-0.547033737597099,0.928748606434023
3050105,0.0625,"Piedmont",16,0.78288368668926,0.691012840185679,0.906686294846981,0.339930511098412,-0.41869556956999,0.441112343606886,-0.58623442949683,0.924073365239612,-0.866355810341645,0.0229114438325405,0.017857143,-0.637275054628573,-0.185531779176066,-0.547033737597099,1.29683896628781
3050106,0.0119485294117647,"Piedmont",16,1.10323836651063,0.982383738995341,0.546842833084408,-0.189166350300205,-0.426239571909612,0.0349823060544684,-0.226133975298176,-0.560413115835029,0.38224028220816,0.376753060249596,0.013020833,1.53075441372327,-1.22231510872675,0.726387310224618,-0.257679693983232
3050107,0.0135658914728682,"Piedmont",16,0.944345253199205,0.859731590119164,0.771890967979005,0.131470476358324,-0.424435943003554,0.246889180070141,-0.389313044458216,0.542334561839198,-0.409489317238039,-0.256602860568566,0.041666667,1.71142353608592,-1.25506436177662,-0.547033737597099,0.83750168387863
3050108,0.0125,"Piedmont",16,0.979318664749108,0.912615489984686,0.69045439655433,0.0266170475632016,-0.425365728767759,0.167602771652362,-0.315159078815071,0.0186464482371162,0.067021127678247,-0.230109813169902,0.018348624,1.35008529136062,-1.18139682653877,0.817345956497598,-0.325029117244765
3050109,0.0151869158878505,"Piedmont",16,1.00982879683488,0.973364395562839,0.743797221863744,0.0535131580506027,-0.424723035147671,0.122923432721999,-0.31972178245677,0.129605463975763,-0.191886945914596,0.195240993997618,0.014358108,1.53075441372327,-1.25541699570988,0.908304602770578,-0.407177932700017
3050110,0.0107758620689655,"Southeastern Plains",15,1.24900312160825,1.24050874461917,0.592233903760291,-0.267714711495834,-0.426658449921142,-0.5668409455376,-0.185691547128204,-0.891568029423663,0.900022989817765,-0.19712208399348,0.011363636,1.89209265844858,-1.48803386874838,-0.547033737597099,1.1905180352404
3050111,0.0104166666666667,"Southeastern Plains",15,1.30514978150207,1.2706215891425,0.585905173176095,-0.352248254425485,-0.426742207475787,-0.384927868002702,-0.268851607802792,-0.838687731030443,1.0042617771253,-0.615509202318137,0.011363636,2.25343090317389,-1.49302346477834,-0.547033737597099,1.33676343156497
3050112,0.00367647058823529,"Middle Atlantic Coastal Plain",49,1.2716294468876,1.3565172169038,0.769646701509131,-0.228345573278674,-0.426763111999648,-0.148697607602802,-0.453246961679185,-0.918316781786306,1.09112819843094,-0.650802077582486,0.027777778,-0.637275054628573,-0.148530672869741,-0.456075091324119,1.00790598786986
3050201,0.00378787878787879,"Middle Atlantic Coastal Plain",49,1.25358353601744,1.49428598694047,0.753880264404647,-0.281350258497539,-0.426782576812359,-0.311432206091325,-0.431891760428969,-0.956435908406807,1.12219162871393,-0.638991741632968,0.025,-0.637275054628573,-0.0415377161120567,-0.456075091324119,1.15001915369515
3050202,0.00390625,"Middle Atlantic Coastal Plain",49,1.23135430667777,1.57750801928949,0.77203819606485,-0.249295066333288,-0.426787401485408,-0.434445820180253,-0.373294432223107,-0.930172372614138,1.09970754566956,-0.64417706901283,0.025,-0.637275054628573,-0.0665356374442123,-0.456075091324119,1.17716549206931
3050203,0.0103591160220994,"Southeastern Plains",15,1.24806930569822,1.19361551540235,0.650317901976438,-0.186601069402146,-0.426585704516097,-0.720130388640091,-0.200161095939308,-0.755063512677253,0.877359066626369,-0.481095666361944,0.011363636,1.89209265844858,-1.53612545436024,-0.547033737597099,1.16548270999053
3050204,0.0116666666666667,"Southeastern Plains",15,1.28015703248511,1.20905981447496,0.616628429411509,-0.219155643150554,-0.426586301319437,-0.686341138351347,-0.14481076657995,-0.680000757849187,0.834603593717463,-0.554594576831116,0.0125,1.71142353608592,-1.51285615812056,-0.547033737597099,1.12939435884359
3050205,0.00887978142076503,"Middle Atlantic Coastal Plain",49,1.30156283175766,1.48871581847686,0.693349645221841,-0.325237761650546,-0.426787300992749,-0.406071487377493,-0.329860072352593,-0.905168604759824,1.07141948231731,-0.630334397065678,0.020833333,1.53075441372327,-1.38344145005363,-0.456075091324119,1.03699190805965
3050206,0.00961538461538462,"Middle Atlantic Coastal Plain",49,1.32230599119197,1.33404336222355,0.665592411678296,-0.327700012570134,-0.426771044767066,-0.221642053339632,-0.362980864291549,-0.889449266266583,1.06116345374832,-0.642172687439208,0.0125,1.89209265844858,-1.46528814286747,-0.547033737597099,1.26810209509861
3050207,0.00906735751295337,"Middle Atlantic Coastal Plain",49,1.4048840203347,1.33860960911572,0.612656125925861,-0.35504175983202,-0.426784982483554,-0.501451870769361,-0.216627764883734,-0.876490491352407,1.05115243347924,-0.647686027059252,0.011363636,1.71142353608592,-1.52212246956739,-0.547033737597099,1.26323655680569
3050208,0.00907821229050279,"Southern Coastal Plain",57,1.394566884959,1.52470068441625,0.751704046218531,-0.296992334309705,-0.426787898821524,-0.560418047767084,-0.328071847791859,-0.948267989130997,1.08452795859734,-0.556915977587296,0.022727273,1.53075441372327,-1.44273677361725,-0.456075091324119,1.08076630968684
3060101,0.0625,"Piedmont",16,0.782472387533473,0.834691783585569,1.35414830986507,0.814516283325338,-0.421613750247458,0.595158084859138,-0.664235880860887,0.582942937487353,-0.891487072791469,0.955686536053367,0.017857143,-0.637275054628573,-0.298299668219298,-0.547033737597099,1.37064137276837
3060102,0.0113636363636364,"Blue Ridge",69,0.645715608349667,0.670107788509579,1.56757237047871,1.15339232107695,-0.413414071251518,0.779472977412046,-0.763320666813078,0.231018271761314,-0.956181345907592,2.02375765226664,0.05,-0.45660593226592,-0.315740097820779,-0.456075091324119,1.15456520124429
3060103,0.0147058823529412,"Piedmont",16,1.04596950203678,0.981451429467436,0.633046987260554,-0.0532146741702562,-0.425430998749525,0.0494420684328792,-0.206605710192364,0.0105306875534954,0.106433226715276,-0.317088423867844,0.014,1.35008529136062,-1.37966926057379,0.635428663951638,-0.346350010245365
3060104,0.0138888888888889,"Piedmont",16,0.977758988438859,0.962721774601841,0.773497352947898,0.100510640183389,-0.424430654833754,0.166230699154835,-0.326288133061889,0.619779163552814,-0.436811457654132,-0.378246750255176,0.05,0.98874704663531,-1.21635719730378,-0.456075091324119,0.66878454870827
3060105,0.0127118644067797,"Piedmont",16,1.13909849284233,1.05200493448252,0.601559161840783,-0.147029835807867,-0.426046136872448,0.00204221862922148,-0.176479797469381,-0.430136418157171,0.57089784373248,-0.468048741359068,0.013655462,1.35008529136062,-1.50871885134651,0.544470017678659,-0.361267546110492
3060106,0.012396694214876,"Southeastern Plains",15,1.32792989442078,1.22069777242367,0.575827825486103,-0.259763841442375,-0.42664102162292,-0.574947057413514,-0.0729998087001447,-0.507843824191739,0.672526119445488,-0.548488567845393,0.0125,1.35008529136062,-1.50841606323799,-0.547033737597099,1.0752724002795
3060107,0.0146396396396396,"Piedmont",16,1.15649828016294,1.0185605356553,0.596735001983361,-0.159436384884876,-0.42591500113101,0.0230847176068066,-0.206020878193564,-0.447737370439891,0.601998202250272,-0.508318878489716,0.015037594,1.53075441372327,-1.48334953734587,0.817345956497598,-0.4080878806392
3060108,0.00997340425531915,"Southeastern Plains",15,1.32554245499309,1.22018773738203,0.574286945058552,-0.264034254436946,-0.426647050157001,-0.526833906552126,-0.0743360482933392,-0.55290166460401,0.647294501059298,-0.36549506222293,0.0125,1.89209265844858,-1.58031016808397,-0.547033737597099,1.17246918661236
3060109,0.0100308641975309,"Southern Coastal Plain",57,1.48311981024866,1.54231551438326,0.708207856241902,-0.344795355782282,-0.426787981881783,-0.62089314087013,-0.233453203290136,-0.938179486539979,1.07749162665679,-0.563274558864616,0.025,1.53075441372327,-1.50000273553239,-0.456075091324119,1.15759133828445
3060201,0.0101744186046512,"Southeastern Plains",15,1.317346169511,1.25066331023765,0.553379550586695,-0.274758727897151,-0.426650056733277,-0.442532819226535,-0.0259981806238948,-0.508965259580472,0.583295354924151,-0.302175192819481,0.013157895,1.71142353608592,-1.54802319018997,-0.456075091324119,0.715423761780476
3060202,0.00985221674876847,"Southeastern Plains",15,1.49761579637834,1.49028908388215,0.639308890641996,-0.366719707239075,-0.426787925482842,-0.704844487802124,-0.128489681105618,-0.949346707487842,1.09686987881029,-0.587858999918773,0.022727273,2.07276178081123,-1.56858810077674,-0.456075091324119,1.10462776451012
3060203,0.00951776649746193,"Southeastern Plains",15,1.545788819867,1.51661737709131,0.619412636950976,-0.386476881892337,-0.426787730650136,-0.782266287415929,-0.063824991541688,-0.968650870775795,1.11669283312854,-0.593043121123568,0.022727273,1.89209265844858,-1.52098016497862,-0.456075091324119,1.09241842098794
3060204,0.0134297520661157,"Southern Coastal Plain",57,1.44338767966537,1.74657983693155,0.796155033716551,-0.298604262639521,-0.426787981881783,-0.745765109204701,-0.245710085320185,-0.982058222776094,1.14532606085075,-0.637205375406912,0.125,1.53075441372327,-1.395969108115,-0.547033737597099,1.30513371801241
3070101,0.0116525423728814,"Piedmont",16,1.07205467878529,1.0888914428102,0.707128103194497,-0.0184686628991966,-0.425297271733105,0.0157285523928301,-0.217459535230357,0.358651514335113,-0.227676732561536,-0.287357822090727,0.0625,1.16941616899796,-1.40681939067537,-0.547033737597099,0.858496195188762
3070102,0.0117521367521368,"Southeastern Plains",15,1.40784127568192,1.30023115552235,0.566653415351184,-0.261350090696336,-0.426733293366794,-0.600533720749332,0.0776761036034314,-0.392176121263172,0.339333853615955,0.0676231060695226,0.017857143,1.16941616899796,-1.4045786004192,-0.365116445051139,0.788781729716091
3070103,0.015625,"Piedmont",16,1.12134362511925,1.15218176494756,0.711621628387452,-0.0365803309908403,-0.425661805775903,-0.0901698364763667,-0.173026813556551,0.300451380798366,-0.186019057626235,-0.253582410421226,0.0625,0.98874704663531,-1.40092899532578,-0.547033737597099,1.28804608176393
3070104,0.0131578947368421,"Southeastern Plains",15,1.47513208944961,1.39966271752775,0.574198834646673,-0.295957681260875,-0.426775954551244,-0.641287180455927,0.120807281773612,-0.797956043389452,0.769453220075827,-0.0780052289530224,0.029411765,1.35008529136062,-1.40058820930151,-0.274157798778159,0.836784427054743
3070105,0.0112847222222222,"Southeastern Plains",15,1.49340973533585,1.40733336351779,0.572155274108405,-0.314323356585997,-0.426782344038548,-0.758482237610209,0.106099415105965,-0.960020823962221,1.09803839455952,-0.56400610664408,0.029411765,1.53075441372327,-1.43267377600188,-0.274157798778159,0.810729597966807
3070106,0.0172413793103448,"Southern Coastal Plain",57,1.59620606240015,1.57177335912496,0.671178000192845,-0.398737109743072,-0.426787980856348,-0.639745370856047,-0.136069268553721,-0.97581645820555,1.13002280718985,-0.61126194930455,0.022727273,2.07276178081123,-1.46704926058511,-0.456075091324119,0.839920272972697
3070107,0.0104838709677419,"Southeastern Plains",15,1.4806052548094,1.41357780553808,0.562119777541394,-0.351702968544005,-0.426777885445899,-0.72195767229111,0.0375865736562063,-0.892190474791161,1.01334937986772,-0.504764200042252,0.014705882,1.53075441372327,-1.4777950032481,-0.274157798778159,0.886525531370937
3070201,0.0210674157303371,"Southern Coastal Plain",57,1.61710150439236,1.55648132762253,0.753072151090735,-0.331486176755824,-0.426787833193666,-0.673889130886654,-0.192035787246322,-0.97673255329426,1.13878853471127,-0.632859061166578,0.125,1.89209265844858,-1.44591913974032,-0.547033737597099,0.677734020642743
3070202,0.0198863636363636,"Southern Coastal Plain",57,1.60647602535427,1.50992849099624,0.653635491243033,-0.381820319913913,-0.426787981881783,-0.871769159892593,-0.0861471866867099,-0.981184194223087,1.14062653720785,-0.626596616205603,0.125,1.71142353608592,-1.40845556400605,-0.547033737597099,0.641355951537984
3070203,0.0161290322580645,"Southern Coastal Plain",57,1.52829251721738,1.91297851014868,0.833940459561785,-0.339402785311396,-0.426787981881783,-0.621214538244366,-0.245981002961612,-0.98020352793694,1.14858715053409,-0.650802077582486,0.018617021,1.35008529136062,-1.48446398303289,0.635428663951638,-0.38597080178235
3070204,0.0160891089108911,"Southern Coastal Plain",57,1.77329183202417,1.72706282145391,0.9027330630806,-0.366020723312513,-0.426787981881783,-0.439291981421349,-0.413662506342685,-0.932179974294605,1.10346831547725,-0.649352635466108,0.024038462,1.53075441372327,-1.53762812608935,0.726387310224618,-0.354990934625001
3070205,0.0153061224489796,"Southern Coastal Plain",57,1.63374153451311,1.98799992307802,0.875667912644135,-0.399775507799198,-0.426787981881783,-0.0542969469408223,-0.338267406722693,-0.943587992551754,1.1145913368132,-0.650802077582486,0.02247191,1.35008529136062,-1.54028288207648,0.817345956497598,-0.466622238166691
3080101,0.0190217391304348,"Southern Coastal Plain",57,2.0200497156955,2.23605584496584,0.916655550414771,-0.454712909998713,-0.426787981881783,-0.85930836519556,-0.0942455342050333,-0.9799264046652,1.10586230742667,-0.534926402684124,0.013888889,0.446739679547349,-1.51723490007942,-0.547033737597099,0.652408451058172
3080102,0.0416666666666667,"Southern Coastal Plain",57,1.9822877367442,2.04420934034662,0.876265864584622,-0.470303994522591,-0.426787981881783,-0.879252866609199,-0.176410257253583,-0.972195633105504,1.12920927676079,-0.618214990941416,0.0234375,-0.637275054628573,-0.269844175213543,0.999263249043558,-0.434695094143958
3080103,0.0238095238095238,"Southern Coastal Plain",57,1.81033905571128,2.08582513936062,0.88583798524709,-0.432275221145812,-0.426787981881783,-0.6645479245716,-0.234025980876098,-0.957049435858317,1.10819179626127,-0.599237939211357,0.023989899,0.627408801910002,-1.4601100618994,1.09022189531654,-0.575992929338377
3080201,0.02,"Southern Coastal Plain",57,1.7540247455857,2.22559645937287,0.825199447475268,-0.444156690469543,-0.426787981881783,-0.911273609002274,-0.0566208620442037,-0.973777532744037,1.13696476566738,-0.635368880239178,0.021039604,0.627408801910002,-1.56633140282686,0.908304602770578,-0.56218761303631
3080202,0.012987012987013,"Southern Coastal Plain",57,1.85412883838359,2.50507811324869,0.873132173926669,-0.449458196983071,-0.426787981881783,-1.10548416753512,0.0782436443929424,-0.985961556959389,1.09473631811312,-0.489279210496744,0.013888889,0.627408801910002,-1.47945298800314,-0.547033737597099,1.28553798756547
3090101,0.0208333333333333,"Southern Coastal Plain",57,2.15812024880038,2.32198524139377,0.849117745185653,-0.540291590906571,-0.426787981881783,-0.959447665983488,0.0787065655679174,-0.886601362606795,0.645646649112364,0.484379263305595,0.013888889,-0.45660593226592,0.14835094900208,-0.547033737597099,2.32505198519074
3090103,0.0227272727272727,"Southern Coastal Plain",57,2.2360994619327,2.33193954489387,0.816333894649402,-0.58623555857361,-0.426787981881783,-0.879908481065631,0.153649109221869,-0.944778482810139,1.05451815532425,-0.483872268694252,0.025,-0.45660593226592,0.284481506599985,1.18118054158952,-0.415480367118027
3090202,0.0125,"Southern Florida Coastal Plain",19,2.22418401718209,2.68665296169231,1.12186681699897,-0.433949859936406,-0.426787981881783,0.275449451793157,-0.0663132919888348,-0.942177446548081,0.722401896561346,0.415740856230242,0.0125,-0.637275054628573,-0.190444723850474,-0.547033737597099,0.861354704505883
3090204,0.0164473684210526,"Southern Florida Coastal Plain",19,2.33172543833184,2.64183903733277,1.033516145263,-0.404093678501469,-0.426787981881783,-0.670898992371958,0.265056013783042,-0.982899355372341,0.730309658986456,0.497326810421191,0.0125,0.0854014348220413,-1.07410117462501,-0.547033737597099,1.10602014217778
3090205,0.0208333333333333,"Southern Coastal Plain",57,2.27248421213269,2.42875435962893,0.920718914376309,-0.467565881401628,-0.426787981881783,-0.98156171223652,0.228438308055719,-0.952006532558783,0.970033565516825,-0.235038973642318,0.023214286,-0.45660593226592,0.0425637861136734,1.7269324192274,-0.51980385038592
3100101,0.0125,"Southern Coastal Plain",57,2.21945282529649,2.31524499021344,0.866688788703468,-0.498533783116668,-0.426787981881783,-1.11613861639521,0.170295909689306,-0.868975886954175,0.764726851442268,0.114809101561646,0.013888889,-0.637275054628573,0.409226430877289,-0.547033737597099,1.34747976580785
3100102,0.0625,"Southern Coastal Plain",57,2.22926051436219,2.32566723660275,1.0405443764394,-0.328982711662759,-0.426787981881783,-0.966736281759062,0.0867565738333657,-0.411638602401015,-0.179146857818239,1.53163929149891,0.019691781,-0.637275054628573,-0.170729691543558,1.45405648040846,-0.404995813954216
